trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,2,True,1.8562970000784844,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,60,0.0749451001174748,0.9962677001021802,1.071212800219655,0.41381560009904206,True,near-080,1,1,1,0.625,0.5,start,16,0
2,4,True,1.0539723997935653,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,60,0.13936749985441566,1.0040440000593662,1.1434114999137819,0.34708139998838305,True,near-160,1,1,1,0.625,0.5,start,16,0
3,1,True,1.7307714999187738,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,60,0.1946280999109149,0.9806101000867784,1.1752381999976933,0.4663666000124067,True,near-240,1,1,1,0.625,0.5,start,16,0
4,2,True,1.9464249999728054,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,0.9921948001720011,0.9921948001720011,0.3799554000142962,True,near-000,1,1,1,0.625,0.5,start,16,0
5,2,True,2.2922841000836343,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,44,0.07208820013329387,0.7465010001324117,0.8185892002657056,0.5056914000306278,True,near-080,2,1,1,0.625,1.0,start,16,0
6,2,True,1.8862415000330657,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.7467400999739766,0.7467400999739766,0.8277255999855697,True,near-000,2,1,1,0.625,1.0,start,16,0
7,3,True,1.7984219000209123,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,44,0.14414250012487173,0.7498544999398291,0.8939970000647008,0.5070961997844279,True,near-160,2,1,1,0.625,1.0,start,16,0
8,3,True,1.0442055000457913,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,44,0.5876244001556188,0.7410327999386936,1.3286572000943124,1.0838977999519557,True,near-240,2,1,1,0.625,1.0,start,16,0
9,1,True,3.169376399833709,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,28,0,0.46654190006665885,0.46654190006665885,1.158993000164628,True,near-000,3,1,1,0.625,1.0,start,16,0
10,2,True,1.4975548000074923,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,28,0.2020368999801576,0.4855460000690073,0.6875829000491649,0.7369848000817001,True,near-240,3,1,1,0.625,1.0,start,16,0
11,1,True,3.292482400080189,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,28,0.14368920004926622,0.4652617000974715,0.6089509001467377,0.8014583999756724,True,near-080,3,1,1,0.625,1.0,start,16,0
12,3,True,0.9855979001149535,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,28,0.14385100011713803,0.4925200000870973,0.6363710002042353,0.7058510999195278,True,near-160,3,1,1,0.625,1.0,start,16,0
13,3,True,2.5179990001488477,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,12,0.07915799994952977,0.23893400002270937,0.31809199997223914,1.3507437999360263,True,near-080,4,1,1,0.625,0.5,start,16,0
14,3,True,1.4777891000267118,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,12,0.20960889989510179,0.24551429995335639,0.45512319984845817,0.9216402999591082,True,near-240,4,1,1,0.625,0.5,start,16,0
15,1,True,3.3109780999366194,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,12,0.13118900009430945,0.20991680002771318,0.34110580012202263,0.8575134000275284,True,near-160,4,1,1,0.625,0.5,start,16,0
16,2,True,1.4804068999364972,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,12,0,0.23200089996680617,0.23200089996680617,0.8331760999280959,False,near-000,4,1,0,0.625,0.5,start,16,0
17,3,True,1.4074514000676572,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,0,0.08038479997776449,0.03759389999322593,0.11797869997099042,1.2973211999051273,False,near-080,5,1,0,0.625,0.5,start,16,0
18,3,True,1.2416838000062853,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,0,0.20322689996100962,0.03529230016283691,0.23851920012384653,1.769409499829635,False,near-240,5,1,0,0.625,0.5,start,16,0
